Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,4469.6,0.1,06:32.8,07:30.5,1.11,00:00.0,0,38.5,1099,4.1,0,---,---,---,---,---,---,---,---,---,---,52.5697878,-0.1751891
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,4462,0.1,57:32.1,49:01.2,0.17,00:00.0,0,12,984,0.4,0,---,---,---,---,---,---,---,---,---,---,52.5683837,-0.2372315
1,4462,0.1,57:35.5,22:31.4,0.37,00:00.0,0,15,985,0,0,---,---,---,---,---,---,---,---,---,---,52.5683624,-0.2372534
1,4462,0.1,57:36.3,12:37.6,0.66,00:00.0,0,81.5,986,0,0,---,---,---,---,---,---,---,---,---,---,52.5683553,-0.2372581
1,4462,0.1,57:36.9,10:49.3,0.77,00:00.0,0,93.5,987,0,0,---,---,---,---,---,---,---,---,---,---,52.5683503,-0.2372605
1,4462,0.1,57:37.9,12:04.6,0.69,00:00.0,0,88,988,0,0,---,---,---,---,---,---,---,---,---,---,52.5683475,-0.2372653
1,4462,0.1,57:38.3,17:21.7,0.48,00:00.0,0,94.5,989,0,0,---,---,---,---,---,---,---,---,---,---,52.5683482,-0.2372718
1,4462,0.1,57:39.1,23:48.6,0.35,00:00.0,0,69.5,990,0,0,---,---,---,---,---,---,---,---,---,---,52.5683518,-0.2372746
1,4462,0.1,57:40.9,18:56.4,0.44,00:00.0,0,40,991,0,0,---,---,---,---,---,---,---,---,---,---,52.5683614,-0.2372739
1,4462,0.1,57:41.5,12:37.6,0.66,00:00.0,0,79.5,992,0,0,---,---,---,---,---,---,---,---,---,---,52.568365,-0.2372703
1,4462,0.1,57:42.3,12:04.6,0.69,00:00.0,0,68,993,0,0,---,---,---,---,---,---,---,---,---,---,52.5683672,-0.2372674
1,4462,0.1,57:49.3,21:55.8,0.38,00:00.0,0,15.5,994,0,0,---,---,---,---,---,---,---,---,---,---,52.5683763,-0.2372744
1,4462,0.1,58:01.5,18:53.3,0.06,00:00.0,0,37,995,0,0,---,---,---,---,---,---,---,---,---,---,52.5683829,-0.2372895
1,4462,0.1,58:04.5,44:10.0,0.08,00:00.0,0,12,996,0,0,---,---,---,---,---,---,---,---,---,---,52.5683802,-0.2372936
1,4462,0.1,58:23.9,23:48.6,0.35,00:00.0,0,92,997,0,0,---,---,---,---,---,---,---,---,---,---,52.5683755,-0.237307
1,4462,0.1,58:25.1,13:13.7,0.63,00:00.0,0,50.5,998,0,0,---,---,---,---,---,---,---,---,---,---,52.5683695,-0.2373135
1,4462,0.1,58:30.5,15:43.4,0.53,00:00.0,0,11.5,999,0,0,---,---,---,---,---,---,---,---,---,---,52.5683735,-0.2373014
1,4462,0.1,58:31.1,18:31.1,0.45,00:00.0,0,90,1000,0,0,---,---,---,---,---,---,---,---,---,---,52.5683773,-0.2372964
1,4462,0.1,58:31.9,15:25.9,0.54,00:00.0,0,85.5,1001,0,0,---,---,---,---,---,---,---,---,---,---,52.5683771,-0.2372913
1,4462,0.1,58:32.3,15:09.1,0.55,00:00.0,0,101,1002,0,0,---,---,---,---,---,---,---,---,---,---,52.5683784,-0.2372879
1,4462,0.1,58:34.5,23:08.9,0.36,00:00.0,0,28,1003,0,0,---,---,---,---,---,---,---,---,---,---,52.5683762,-0.2372825
1,4462,0.1,58:37.9,39:41.0,0.21,00:00.0,0,18.5,1004,0,0,---,---,---,---,---,---,---,---,---,---,52.568382,-0.2372741
1,4462,0.1,58:38.9,41:40.0,0.2,00:00.0,0,49,1005,0,0,---,---,---,---,---,---,---,---,---,---,52.5683846,-0.237274
1,4462,0.1,58:41.7,52:05.0,0.16,00:00.0,0,31.5,1006,0,0,---,---,---,---,---,---,---,---,---,---,52.5683878,-0.2372736
1,4462,0.1,58:43.3,09:26.7,0.12,00:00.0,0,27.5,1007,0,0,---,---,---,---,---,---,---,---,---,---,52.5683907,-0.2372748
1,4462,0.1,58:44.5,34:43.3,0.24,00:00.0,0,38,1008,0,0,---,---,---,---,---,---,---,---,---,---,52.5683915,-0.2372719
1,4462,0.1,58:58.9,04:06.2,0.13,00:00.0,0,24.5,1009,0,0,---,---,---,---,---,---,---,---,---,---,52.5683789,-0.2373064
1,4462,0.1,59:01.9,55:33.3,0.15,00:00.0,0,24,1010,0,0,---,---,---,---,---,---,---,---,---,---,52.5683848,-0.2373371
1,4462,0.1,59:17.1,34:43.3,0.24,00:00.0,0,20.5,1011,0,0,---,---,---,---,---,---,---,---,---,---,52.5683883,-0.237327
1,4462,0.1,59:18.7,16:20.4,0.51,00:00.0,0,42,1012,0,0,---,---,---,---,---,---,---,---,---,---,52.5683784,-0.2373358
1,4462,0.1,59:19.3,12:15.3,0.68,00:00.0,0,80,1013,0,0,---,---,---,---,---,---,---,---,---,---,52.5683748,-0.2373374
1,4462,0.1,59:19.9,11:06.7,0.75,00:00.0,0,99.5,1014,0,0,---,---,---,---,---,---,---,---,---,---,52.5683727,-0.2373384
1,4462,0.1,59:21.9,11:34.4,0.72,00:00.0,0,90,1015,0,0,---,---,---,---,---,---,---,---,---,---,52.5683647,-0.2373409
1,4462,0.1,59:22.5,15:25.9,0.54,00:00.0,0,44.5,1016,0,0,---,---,---,---,---,---,---,---,---,---,52.5683661,-0.2373444
1,4462,0.1,59:23.7,22:31.4,0.37,00:00.0,0,73,1017,0,0,---,---,---,---,---,---,---,---,---,---,52.568372,-0.23734
1,4462,0.1,59:24.3,19:50.5,0.42,00:00.0,0,114.5,1018,0,0,---,---,---,---,---,---,---,---,---,---,52.5683754,-0.2373348
1,4462,0.1,59:25.9,16:01.5,0.52,00:00.0,0,42.5,1019,0,0,---,---,---,---,---,---,---,---,---,---,52.5683795,-0.2373288
1,4462,0.1,59:27.5,21:22.1,0.39,00:00.0,0,49.5,1020,0,0,---,---,---,---,---,---,---,---,---,---,52.5683835,-0.2373244
1,4462,0.1,59:29.5,41:40.0,0.2,00:00.0,0,25,1021,0,0,---,---,---,---,---,---,---,---,---,---,52.5683853,-0.237321
1,4462,0.1,59:43.9,46:40.0,0.05,00:00.0,0,57.5,1022,0,0,---,---,---,---,---,---,---,---,---,---,52.5683883,-0.2373035
1,4462,0.1,59:45.1,22:31.4,0.37,00:00.0,0,49.5,1023,0,0,---,---,---,---,---,---,---,---,---,---,52.5683783,-0.2373111
1,4462,0.1,59:45.9,13:39.7,0.61,00:00.0,0,75.5,1024,0,0,---,---,---,---,---,---,---,---,---,---,52.5683794,-0.2373067
1,4462,0.1,59:46.9,15:43.4,0.53,00:00.0,0,56.5,1025,0,0,---,---,---,---,---,---,---,---,---,---,52.568377,-0.2373104
1,4462,0.1,59:47.5,11:44.2,0.71,00:00.0,0,86.5,1026,0,0,---,---,---,---,---,---,---,---,---,---,52.5683753,-0.237321
1,4462,0.1,59:52.9,10:02.4,0.83,00:00.0,0,40.5,1027,0,0,---,---,---,---,---,---,---,---,---,---,52.5683678,-0.2372946
1,4462,0.1,59:53.5,13:53.3,0.6,00:00.0,0,13.5,1028,0,0,---,---,---,---,---,---,---,---,---,---,52.5683734,-0.2372908
1,4462,0.1,00:06.1,37:52.7,0.22,00:00.0,0,49.5,1029,0,0,---,---,---,---,---,---,---,---,---,---,52.56839,-0.2372737
1,4462,0.1,00:06.9,18:56.4,0.44,00:00.0,0,107.5,1030,0,0,---,---,---,---,---,---,---,---,---,---,52.5683906,-0.2372735
1,4462,0.1,00:07.3,22:31.4,0.37,00:00.0,0,109,1031,0,0,---,---,---,---,---,---,---,---,---,---,52.5683907,-0.2372734
1,4462,0.1,00:09.9,37:52.7,0.22,00:00.0,0,28.5,1032,0,0,---,---,---,---,---,---,---,---,---,---,52.5684017,-0.2372797
1,4462,0.1,00:11.9,18:07.0,0.46,00:00.0,0,30,1033,0,0,---,---,---,---,---,---,---,---,---,---,52.5683925,-0.2372828
1,4462,0.1,00:13.9,14:37.2,0.57,00:00.0,0,45,1034,0,0,---,---,---,---,---,---,---,---,---,---,52.5683893,-0.2372966
1,4462,0.1,00:14.7,14:37.2,0.57,00:00.0,0,50,1035,0,0,---,---,---,---,---,---,---,---,---,---,52.568382,-0.2373081
1,4462,0.1,00:15.9,09:28.2,0.88,00:00.0,0,45,1036,0,0,---,---,---,---,---,---,---,---,---,---,52.5683729,-0.2373121
1,4462,0.1,00:16.3,08:20.0,1,00:00.0,0,107.5,1037,0,0,---,---,---,---,---,---,---,---,---,---,52.5683719,-0.237317
1,4462,0.1,00:17.7,10:25.0,0.8,00:00.0,0,41.5,1038,0,0,---,---,---,---,---,---,---,---,---,---,52.5683747,-0.2373241
1,4462,0.1,00:18.3,13:53.3,0.6,00:00.0,0,114.5,1039,0,0,---,---,---,---,---,---,---,---,---,---,52.5683753,-0.2373258
1,4462,0.1,00:19.3,20:19.5,0.41,00:00.0,0,66,1040,0,0,---,---,---,---,---,---,---,---,---,---,52.5683798,-0.2373224
1,4462,0.1,01:02.5,46:40.0,0.05,00:00.0,0,29.5,1041,0,0,---,---,---,---,---,---,---,---,---,---,52.5684004,-0.2372919
1,4462,0.1,01:03.9,46:40.0,0.05,00:00.0,0,29.5,1042,0,0,---,---,---,---,---,---,---,---,---,---,52.5684005,-0.2372908
1,4462,0.1,01:05.9,46:40.0,0.05,00:00.0,0,35.5,1043,0,0,---,---,---,---,---,---,---,---,---,---,52.5684012,-0.2372892
1,4462,0.1,01:06.9,28:20.0,0.04,00:00.0,0,43.5,1044,0,0,---,---,---,---,---,---,---,---,---,---,52.5684015,-0.2372882
1,4462,0.1,01:08.9,28:20.0,0.04,00:00.0,0,32.5,1045,0,0,---,---,---,---,---,---,---,---,---,---,52.568402,-0.2372878
1,4462,0.1,01:12.1,28:20.0,0.04,00:00.0,0,18.5,1046,0,0,---,---,---,---,---,---,---,---,---,---,52.5684028,-0.2372862
1,4462,0.1,01:14.5,28:20.0,0.04,00:00.0,0,23.5,1047,0,0,---,---,---,---,---,---,---,---,---,---,52.568403,-0.2372894
1,4462,0.1,01:15.9,34:43.3,0.24,00:00.0,0,41,1048,0,0,---,---,---,---,---,---,---,---,---,---,52.5684052,-0.2372881
1,4462,0.1,01:19.1,25:15.2,0.33,00:00.0,0,44,1049,0,0,---,---,---,---,---,---,---,---,---,---,52.5684102,-0.2372894
1,4462,0.1,01:21.7,04:06.2,0.13,00:00.0,0,23.5,1050,0,0,---,---,---,---,---,---,---,---,---,---,52.5684129,-0.2372915
1,4462,0.1,01:23.7,46:40.0,0.05,00:00.0,0,22,1051,0,0,---,---,---,---,---,---,---,---,---,---,52.5684146,-0.2372919
1,4462,0.1,01:27.7,18:53.3,0.06,00:00.0,0,13,1052,0,0,---,---,---,---,---,---,---,---,---,---,52.5684076,-0.2372945
1,4462,0.1,01:32.9,59:02.9,0.07,00:00.0,0,30,1053,0,0,---,---,---,---,---,---,---,---,---,---,52.5684015,-0.2372899
1,4462,0.1,01:36.1,32:35.6,0.09,00:00.0,0,12.5,1054,0,0,---,---,---,---,---,---,---,---,---,---,52.5683993,-0.2372884
1,4462,0.1,01:39.5,44:10.0,0.08,00:00.0,0,12,1055,0,0,---,---,---,---,---,---,---,---,---,---,52.568396,-0.2372906
1,4462,0.1,01:42.7,59:02.9,0.07,00:00.0,0,19,1056,0,0,---,---,---,---,---,---,---,---,---,---,52.5683945,-0.237293
1,4462,0.1,01:48.5,44:10.0,0.08,00:00.0,0,10.5,1057,0,0,---,---,---,---,---,---,---,---,---,---,52.5683975,-0.2373012
1,4462,0.1,01:51.1,46:40.0,0.05,00:00.0,0,21.5,1058,0,0,---,---,---,---,---,---,---,---,---,---,52.568398,-0.2373049
1,4462,0.1,01:54.5,37:46.7,0.03,00:00.0,0,29,1059,0,0,---,---,---,---,---,---,---,---,---,---,52.5684041,-0.2373033
1,4462,0.1,01:55.3,59:02.9,0.07,00:00.0,0,25.5,1060,0,0,---,---,---,---,---,---,---,---,---,---,52.5684096,-0.2372994
1,4462,0.1,02:10.9,59:31.4,0.14,00:00.0,0,14,1061,0,0,---,---,---,---,---,---,---,---,---,---,52.5684287,-0.2372973
1,4462,0.1,02:12.7,46:40.0,0.05,00:00.0,0,30,1062,0,0,---,---,---,---,---,---,---,---,---,---,52.5684286,-0.2372966
1,4462.3,0.1,02:29.0,56:40.0,0.02,00:00.0,0,34,1063,0.3,0,---,---,---,---,---,---,---,---,---,---,52.5684385,-0.2372923
1,4463.9,0.1,03:21.1,37:46.7,0.03,00:00.0,0,20.5,1064,1.7,0,---,---,---,---,---,---,---,---,---,---,52.5684521,-0.2372983
1,4463.9,0.1,03:22.9,37:46.7,0.03,00:00.0,0,30,1065,0,0,---,---,---,---,---,---,---,---,---,---,52.5684515,-0.2372964
1,4464.5,0.1,03:26.3,04:06.2,0.13,00:00.0,0,17,1066,0.6,0,---,---,---,---,---,---,---,---,---,---,52.5684379,-0.2373087
1,4464.8,0.1,03:31.9,36:13.9,0.23,00:00.0,0,10.5,1067,0.2,0,---,---,---,---,---,---,---,---,---,---,52.5684383,-0.2372965
1,4465.4,0.1,03:38.7,37:52.7,0.22,00:00.0,0,8.5,1068,0.6,0,---,---,---,---,---,---,---,---,---,---,52.5684282,-0.2372932
1,4465.5,0.1,03:39.9,34:43.3,0.24,00:00.0,0,48.5,1069,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5684258,-0.2372906
1,4467.2,0.1,03:52.9,39:41.0,0.21,00:00.0,0,14.5,1070,1.7,0,---,---,---,---,---,---,---,---,---,---,52.5684114,-0.2373073
1,4469.6,0.1,04:09.9,30:51.9,0.27,00:00.0,0,24.5,1071,2.3,0,---,---,---,---,---,---,---,---,---,---,52.5683953,-0.2372867
1,4469.6,0.1,04:39.7,46:40.0,0.05,00:00.0,0,70.5,1072,0,0,---,---,---,---,---,---,---,---,---,---,52.5684188,-0.237304
1,4469.6,0.1,04:41.7,23:20.0,0.1,00:00.0,0,28.5,1073,0,0,---,---,---,---,---,---,---,---,---,---,52.5684189,-0.2373036
1,4469.6,0.1,04:57.5,46:40.0,0.05,00:00.0,0,14.5,1074,0,0,---,---,---,---,---,---,---,---,---,---,52.568437,-0.2373173
1,4469.6,0.1,05:09.1,46:40.0,0.05,00:00.0,0,33,1075,0,0,---,---,---,---,---,---,---,---,---,---,52.568413,-0.2373121
1,4469.6,0.1,05:11.0,32:35.6,0.09,00:00.0,0,28.5,1076,0,0,---,---,---,---,---,---,---,---,---,---,52.5684106,-0.237312
1,4469.6,0.1,05:15.7,32:35.6,0.09,00:00.0,0,13.5,1077,0,0,---,---,---,---,---,---,---,---,---,---,52.568408,-0.2373125
1,4469.6,0.1,05:16.9,46:40.0,0.05,00:00.0,0,41.5,1078,0,0,---,---,---,---,---,---,---,---,---,---,52.5684064,-0.237314
1,4469.6,0.1,05:20.3,28:20.0,0.04,00:00.0,0,21,1079,0,0,---,---,---,---,---,---,---,---,---,---,52.5684047,-0.2373133
1,4469.6,0.1,05:24.5,59:02.9,0.07,00:00.0,0,13,1080,0,0,---,---,---,---,---,---,---,---,---,---,52.5684031,-0.2373068
1,4469.6,0.1,05:26.5,39:41.0,0.21,00:00.0,0,29.5,1081,0,0,---,---,---,---,---,---,---,---,---,---,52.5684019,-0.2373091
1,4469.6,0.1,05:28.9,29:45.7,0.28,00:00.0,0,34,1082,0,0,---,---,---,---,---,---,---,---,---,---,52.5684032,-0.237309
1,4469.6,0.1,05:31.3,59:31.4,0.14,00:00.0,0,26,1083,0,0,---,---,---,---,---,---,---,---,---,---,52.5684052,-0.2373083
1,4469.6,0.1,05:37.9,18:53.3,0.06,00:00.0,0,8.5,1084,0,0,---,---,---,---,---,---,---,---,---,---,52.5684134,-0.2373115
1,4469.6,0.1,05:43.9,09:26.7,0.12,00:00.0,0,11.5,1085,0,0,---,---,---,---,---,---,---,---,---,---,52.5684128,-0.2373096
1,4469.6,0.1,05:45.7,55:33.3,0.15,00:00.0,0,27,1086,0,0,---,---,---,---,---,---,---,---,---,---,52.5684136,-0.237312
1,4469.6,0.1,05:46.9,41:40.0,0.2,00:00.0,0,41.5,1087,0,0,---,---,---,---,---,---,---,---,---,---,52.5684117,-0.2373104
1,4469.6,0.1,06:02.3,59:02.9,0.07,00:00.0,0,36.5,1088,0,0,---,---,---,---,---,---,---,---,---,---,52.5684052,-0.2372929
1,4469.6,0.1,06:03.3,44:10.0,0.08,00:00.0,0,61,1089,0,0,---,---,---,---,---,---,---,---,---,---,52.5684041,-0.2372922
1,4469.6,0.1,06:05.1,32:35.6,0.09,00:00.0,0,26,1090,0,0,---,---,---,---,---,---,---,---,---,---,52.5684044,-0.2372936
1,4469.6,0.1,06:05.9,09:26.7,0.12,00:00.0,0,96,1091,0,0,---,---,---,---,---,---,---,---,---,---,52.5684059,-0.2372927
1,4469.6,0.1,06:10.3,52:05.0,0.16,00:00.0,0,16,1092,0,0,---,---,---,---,---,---,---,---,---,---,52.5684109,-0.2372966
1,4469.6,0.1,06:12.1,55:33.3,0.15,00:00.0,0,22.5,1093,0,0,---,---,---,---,---,---,---,---,---,---,52.5684082,-0.2372946
1,4469.6,0.1,06:15.9,23:20.0,0.1,00:00.0,0,16.5,1094,0,0,---,---,---,---,---,---,---,---,---,---,52.5684075,-0.2372928
1,4469.6,0.1,06:16.5,04:06.2,0.13,00:00.0,0,75,1095,0,0,---,---,---,---,---,---,---,---,---,---,52.568408,-0.2372922
1,4469.6,0.1,06:18.7,43:51.6,0.19,00:00.0,0,27.5,1096,0,0,---,---,---,---,---,---,---,---,---,---,52.568411,-0.2372909
1,4469.6,0.1,06:20.9,37:52.7,0.22,00:00.0,0,34,1097,0,0,---,---,---,---,---,---,---,---,---,---,52.5684088,-0.2372882
1,4469.6,0.1,06:26.3,39:41.0,0.21,00:00.0,0,10,1098,0,0,---,---,---,---,---,---,---,---,---,---,52.5684152,-0.2372885
1,4469.6,0.1,06:32.3,04:06.2,0.13,00:00.0,0,10.5,1099,0,0,---,---,---,---,---,---,---,---,---,---,52.5684157,-0.237285
